dataset_index,component_id,outer_fold,inner_fold
196,bbce1047d34536c22b50d8082ef4564abc920ac4f396e21bb1e28c6b463ae03b,3,1
197,bbce1047d34536c22b50d8082ef4564abc920ac4f396e21bb1e28c6b463ae03b,3,1
198,bbce1047d34536c22b50d8082ef4564abc920ac4f396e21bb1e28c6b463ae03b,3,1
199,bbce1047d34536c22b50d8082ef4564abc920ac4f396e21bb1e28c6b463ae03b,3,1
1,4158b4ed1d621be17c0f4c7cd25cc4fd5fe8c20a14d93a2ba34e39f37e99b6f2,4,2
2,b37df1aed4968aa8eb3314a64c3014ae9750b8208c938b6c286132a05cb70c01,4,1
3,18adeab07c66f0a6220f42b552e8f6371eec7998e00b068e57fe071ba3c10f72,4,2
4,20caa3962d19a1c914fd7e4ad138c3326e95fec7d73688d1d6b577885be05ce6,4,2
5,d878d557bd642809900e1cd2cbfa297663c19430f739151859fb0df411813932,4,0
7,b81f1a89267dc027a918d7fdd21883843b646707941bd3c6b1588ddfa55e2354,4,2
8,5a8d034dc5bc855c8cc7167052b204006334cad601c697d737030b6cfbbeafac,4,0
10,cb9be340a74e68176b7e3bd98e6f419817eaebc6abb8ea912bdbf7a5c5c10579,4,0
11,96862a41ec960ce1e9ac06b48dad2308ccd05ed8299c6010ee55bc2d7729a83b,4,0
12,0ab16dbb0eafab9ea903793e46df86153f53035cd04d0ae8f2ae7b57a528fb9c,4,2
13,f53192358bead2012e60074318af5f16d7b1dd6ebc9b1930f8b56ed817ac2f20,4,1
14,5d358d88eb01d2343e2814639067c269c27e39a1913ae399dbdce8aae7ccfc5a,4,2
16,87f152dade804f5b19b9d4681d676dc2747996a88f5f39ce329846617e1222ea,4,1
17,26611906f033b61bf220bf93ad35552a42e2ec4d6d54372da30f5a0f3bb7deec,4,1
19,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,4,1
20,59923924a2a32b66894219e86e1fbcbbad735ec10b54c5d10adf485dddfe540f,4,2
21,3e82fb2a6944aaa8f9f1da3121bc0805ed614903c8e64509a2e7f66c19e70db5,4,1
23,1cc20ba113bb8c81584260fdfdb122fb5f8380ab4610533dedf6e7951b5dd601,4,1
26,4f62a47e4f77d454946cedf270fdcc933224efa07a5240ce3b8562d1d19cf86c,4,2
30,4f7fcbe1719005d11d07758bb4161ee87609b38be4446916dc57c94322330ae2,4,0
31,cc255d9703401474177cd4c742d77bceb1d9a5aa17481d0048411b58ddf9c519,4,1
33,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,4,0
34,49be816d3f38705a74dbb36266214c3e232f4efa1137b6dc5a33f7fff88a2412,4,0
35,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,4,0
36,37b0c28a28a8f3eb013b209db4dc026e7a8b3642f5e16d25d836c7a5dacffa65,4,0
37,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,4,2
39,fa5882873103aa52140e4b087c0124ec6f5e29a6267b8238115a0afb2f7a75eb,4,1
40,16cd7d03a922a4569cb1f5c8ec1269f8c4c0cc50a98c497a54784441eb27bc6d,4,1
41,2eeaf71a116d44a24fd554fdc0a8fa13fb10e29ab498f0c725a08261101ea391,4,2
42,6463d0644a2c1a7038a2068f8c6dd9a391c72f5ee724ae075755ce69054f72ff,4,2
44,bfce9310f057ffd5a57ffbba380d69a6351ca7fe57b578a67c47b4662bdf52be,4,2
45,f89410c437f281e05ca92c9f85a89bb4b5b41253d7122ca792e2e8d70d5f9db0,4,2
47,fa552f7aaa7ae90649c3b52411645dad31e60160adc5de67bb0bf42a39f7cd24,4,0
48,fa304c0f023238a6e791bd19b20de4880bc0fe3f0d1d849934c60a124f30d055,4,1
49,fa304c0f023238a6e791bd19b20de4880bc0fe3f0d1d849934c60a124f30d055,4,1
50,54bdf5810da02479bf93c59aa1b26120bfd5010a0a14423ffbfc4b6a74c3fdb9,4,2
51,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,4,1
52,5ef7f13b66ec12b2261ca84d2486c42a88363c2a07c3f35200d58a57b0f44c42,4,0
53,73473a287ae075daec030063466b079c19da048c94a811f5d919417d622c132b,4,1
54,ca4dc2c3fda0278554df1f21f732f0bc05df2aed173355268d5c68dd5219cbd3,4,1
56,947d8f64f4a391751a18ccc2967060f82e89dad36b198774a408651f38cff9ef,4,2
57,f0e4294642b1a1d56a09f022ec59ba54f596ca071c05c95e9a89b119c00e9ae1,4,0
58,dcd7753890fd5e4806443cbb1eb645812b56676ad786ed6852a88a3ae37ecc00,4,2
59,538dda5a8ef6d1c941df1c45ae5b919b2159b55834a8d9212b58d3f22cf3d8bc,4,1
60,effd732dee5a24b3ab2fa3bf7285e7bf0f1bcb9877a430006059b7699750a021,4,1
61,27f9c2a5e9e9837f62e328ff7681122675461e3fa07ddc90e774eb32d77dfefe,4,2
62,8cb487efdeec8957db1548e3c5027ee452ca503d6299e7f8b3a632b250e0bbeb,4,2
63,9204b6f9d2d9d6115cd61286c057d67be4f9c9208869ac4921cd29a650288373,4,1
65,79e2ed05f65216c72d52a0add4bf98852a1df90adedd000701e667cd4e1c1440,4,2
66,79e2ed05f65216c72d52a0add4bf98852a1df90adedd000701e667cd4e1c1440,4,2
67,56df14226d95729a8fb9d5dc3ebfd25f2346e74e9ae10ac28d05946245fe79c6,4,0
68,490f0a2476932f3c7f1932dc7c133abf7735511d7855876732c3cf2717a5b4d2,4,2
69,a66b6dc7b4704a9101a0e60a1255a3abc6f7232965acf4b58eede6695289d371,4,1
70,1ba03ca6b5871f84532efcd1ac2ad1140d33bf1d626655350e9ff0d4f2b0fcbb,4,0
71,1ba03ca6b5871f84532efcd1ac2ad1140d33bf1d626655350e9ff0d4f2b0fcbb,4,0
72,667b6d7862b280420085ba92043a58aa349ba085b9a5909efe1a2454f039b81c,4,0
74,96b16c88a29a240018dcb0601ec45e6cac1110e4439f1f4f414ff93aee6ca449,4,1
75,3277ff338b1ece83ce0fcbca272659e59298a780ccb3bf6718496c548b864511,4,1
76,8f8c3686ac46b21276dc57ba01e762d6068954b2e2a0b1d936fd19c70d420335,4,0
77,c0b782de4cab74d31dbb6310a3fb14d80c1a612738376b38f73168275f3d5835,4,0
78,1a8f707978b3aada229765ad00ba127ccc8e4db5f00dd0bf595bee8c69735ff3,4,0
79,5c8b1366e6f95a46a13e70bac85a5be128d939a006953f145043e13a41838a4e,4,1
80,cb00b97a81a7996d7f555ea2f10f9313c10abf659f541275e999fbda4471fb95,4,2
81,dd5996d0d16fc760a97193bf36d6bb5114adf204f85fc47cd99633fc788ed641,4,0
82,311de2710d82b7b2af003a68d0d7e82ea572a37f529862ef628537ec86267771,4,0
83,05ebe211151b5c42ea77521c2d6176fab9089defd86ce310bf90b3f324d60207,4,2
84,b0de7b7f774bd4b8443b381c78462e76735d00836536718b12b6dec43d928d17,4,0
85,55d28815ef5406c21ac323e9895471056326ef32c1b4a55f81a40354cb959f57,4,1
86,55d28815ef5406c21ac323e9895471056326ef32c1b4a55f81a40354cb959f57,4,1
89,434cc40d613f5f9e54f64010b37637f9465d262a9a94041cdb976cf0cbe7ef5a,4,0
90,28d3ba8e515e80482e027ca163a5bec82884082a8f8fc608079f144368ad3db9,4,0
91,4e2cca025b4b2543e4f596540a03c1bb76e8876658fd5364f336e00dc74ca901,4,1
92,81f089e3ec3746fd0625404be432642bee44aa5042c33fd1661b60d2e04189a7,4,2
93,f08821a99d4ed065a0e311cde28b5114328a7218ec70b676f19ac00b8ad8c121,4,2
94,601ef43fbd685e1456b985b9dedb599b4f32c57eda67793b43004416acf24438,4,0
95,601ef43fbd685e1456b985b9dedb599b4f32c57eda67793b43004416acf24438,4,0
96,584ec920fea64939745a3279fa08a18784d72ad5b54faa9e3860724e211e900e,4,1
97,75e8a3878cb5b07fc1219373158bf31b99facf7edf6c02931e54b63a6d81928a,4,2
99,5bafa2031158613ec5ac194a73c6ba6733b719e1c6b5709ddab17673dd22324b,4,2
100,5bafa2031158613ec5ac194a73c6ba6733b719e1c6b5709ddab17673dd22324b,4,2
102,fd417a2babd1a5a6f117e24361afb85c522f1bd42c53e6ac0f1a2dd4dee79edf,4,2
103,2dafc5c0f22998d3afe6699ea3c478747b2b3afd3903eeeb707b7b40f64f51b4,4,1
104,d89055a6ebe0380c591261fc2fbd84484e5771e26e8dde45d9b8b0e4179da69f,4,1
105,a6a2d17b23617cebe0634d08f8412f1f7dab788ad637db87676837cd9cea8acb,4,2
106,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,4,0
107,e29ed08b013b66b938382bc561703ae8b895cd02313b3ff67a6519c6bef1be82,4,0
108,607d2783453c8ad786d1ef5e7695b041f0718e8a505a0d17858cac60e079149e,4,1
109,685c2c9ae214e0656d16aef6eb52d0269603217fe7b034fe09ebf346e9ff5b25,4,1
111,0f06b9d9a003e06bd9303307516e78c675a42cbcdeba2c3cbbfe145587fa0664,4,0
112,b883d29a5bb52293cd7c63e9750120e9004c89ff5831b5a5fd8319f34d0334df,4,0
113,79b084fe655b9290a759644a3b54967388aea9f801c7c8088d2f2fe2ffd2ec9a,4,1
114,a0f55d3c0b3cc923c3e64f0e11a2beab464134d011ce61fdabb5edfcb337f33d,4,0
115,783f1a926b70c114c5bc6eb548cf1fb153be4bf1a756a64ba1d2ecb86336f60a,4,0
116,cf15a84e17a08d5442e642f55bd238c27a3e70672bdf8932fcea209f247160de,4,2
118,9b4ea5c4658350b5838f157a2cc6f05607f6f74cbdcd8278f1e67d67ed39c52f,4,2
119,4486fa4d53bbf751a3d10e2c5b25183080cc16f5bdf4efb90b39cc2624483d66,4,1
140,4290660b4d4ae5cd887571e6f751868ac4c279f09fdac5bfe67da201d4aef605,4,0
141,4290660b4d4ae5cd887571e6f751868ac4c279f09fdac5bfe67da201d4aef605,4,0
142,4290660b4d4ae5cd887571e6f751868ac4c279f09fdac5bfe67da201d4aef605,4,0
143,4290660b4d4ae5cd887571e6f751868ac4c279f09fdac5bfe67da201d4aef605,4,0
144,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,4,2
145,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,4,2
146,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,4,2
147,2282a691149bdb2299e5997fdb0464cdb01fb8dc4c6321b154bc3e66598f5484,4,2
148,aef676bb275647280889c762b29aa161b83e18f4f4d1ff4b87535d8f7c77da48,4,1
149,aef676bb275647280889c762b29aa161b83e18f4f4d1ff4b87535d8f7c77da48,4,1
150,aef676bb275647280889c762b29aa161b83e18f4f4d1ff4b87535d8f7c77da48,4,1
151,aef676bb275647280889c762b29aa161b83e18f4f4d1ff4b87535d8f7c77da48,4,1
152,5a980396e19821af9bce8aec5b7e8d7103f9b457a9ac9fe83f64b8696efa922d,4,2
153,5a980396e19821af9bce8aec5b7e8d7103f9b457a9ac9fe83f64b8696efa922d,4,2
154,5a980396e19821af9bce8aec5b7e8d7103f9b457a9ac9fe83f64b8696efa922d,4,2
155,5a980396e19821af9bce8aec5b7e8d7103f9b457a9ac9fe83f64b8696efa922d,4,2
156,ce339b490e43317abbeef86cc4b7c5d3ea5412190fa2f7aa0a000aec58a81233,4,0
157,ce339b490e43317abbeef86cc4b7c5d3ea5412190fa2f7aa0a000aec58a81233,4,0
158,ce339b490e43317abbeef86cc4b7c5d3ea5412190fa2f7aa0a000aec58a81233,4,0
159,ce339b490e43317abbeef86cc4b7c5d3ea5412190fa2f7aa0a000aec58a81233,4,0
160,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,4,0
161,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,4,0
162,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,4,0
163,0173a9b0e73614a22e0130f113fb8339d3922904a34f19fff1ba4a50c552968f,4,0
164,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,4,1
165,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,4,1
166,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,4,1
167,5886f771fde37e70fe702dc50f81a0018420e6baac5f3a761311ef50098c5342,4,1
168,d48d7315f47e485987c1fcbacb55056d36e090c8fd8b14eb91aeacb0d1ffd139,4,2
169,d48d7315f47e485987c1fcbacb55056d36e090c8fd8b14eb91aeacb0d1ffd139,4,2
170,d48d7315f47e485987c1fcbacb55056d36e090c8fd8b14eb91aeacb0d1ffd139,4,2
171,d48d7315f47e485987c1fcbacb55056d36e090c8fd8b14eb91aeacb0d1ffd139,4,2
172,0636ac9ba108ea692d11884ee67cb57b21b11571cdea98193cd247df27d8cdcd,4,1
173,0636ac9ba108ea692d11884ee67cb57b21b11571cdea98193cd247df27d8cdcd,4,1
174,0636ac9ba108ea692d11884ee67cb57b21b11571cdea98193cd247df27d8cdcd,4,1
175,0636ac9ba108ea692d11884ee67cb57b21b11571cdea98193cd247df27d8cdcd,4,1
176,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,4,2
177,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,4,2
178,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,4,2
179,be21bfed3c648b372b27970a9f1258427c6746d96e1eb37fa62715eb2e831bdc,4,2
180,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,4,0
181,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,4,0
182,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,4,0
183,8a8473e9b2ce9f38abfa999c0e58f70d83edb9b52cced02647e66c88c0e8faa0,4,0
192,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,4,1
193,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,4,1
194,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,4,1
195,d0df1d7856526ff46e44dab7ece16ff8ecaf11df5adb1ff1426e78164cf4fdb0,4,1
