registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,initializer_search_x_min_um,initializer_search_x_max_um,initializer_search_y_min_um,initializer_search_y_max_um,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,influence_u_mad_um,influence_v_mad_um,influence_u_ci_span_um,influence_v_ci_span_um,influence_u_q025_um,influence_u_q975_um,influence_v_q025_um,influence_v_q975_um,influence_replicates,u_multimodal,v_multimodal,local_search_boundary_hit,global_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v6_vs_v2_center_shift_um,qa_v3_status,qa_v6_vs_v3_center_shift_um,qa_v4_status,qa_v6_vs_v4_center_shift_um,qa_v5_status,qa_v6_vs_v5_center_shift_um,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,paired_center_separation_um,slot_assignment_conflict
feasible_domain_multiband_block_consensus,3,zro2_120_formal,85,85,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,4.050922873138234,7.958193595710707,0.75,0.25,59.20377421024219,106.27952099312574,121.34443761985311,44.85248770156585,331.68022052478693,165.48329520336793,166.19692532141897,0.1684792774630576,0.125,0.25,1.5,1.25,-0.75,0.75,-0.75,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.776213415405076,REVIEW,8.145596864516245,PASS,1.3418375189868306,PASS,0.776915310226253,102.10258795983663,7.9106536416750135,4.123105625617661,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,86,86,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,7.843534057534862,14.551639846430543,0.5,0.75,12.333907078568037,31.369327463354285,29.74297260255897,22.09766971864984,95.54387686313113,43.70323454192232,51.84064232120881,0.17143071808315344,0.125,0.125,1.0,0.79375,0.5,1.5,-0.04374999999999998,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.454576358215827,STOP,0.34117318626108906,PASS,1.6273458626406654,PASS,0.6645967322606086,27.06223556967186,4.24550360292902,3.8078865529319543,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,87,87,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-18.65322280914425,-0.34923159941021265,-5.25,0.25,0.5726770659980893,147.17777451543742,181.54759914588314,67.66216631680871,396.9602170441274,147.7504515814355,249.20976546269185,0.19994524588999055,0.0,0.125,1.0,0.25,-6.25,-5.25,0.25,0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.5215033509258038,REVIEW,4.604594411132114,PASS,0.8818701389543949,STOP,1.1380615049974232,168.71722455028134,12.377274488536692,1.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,88,88,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-10.388929606384032,11.217344533898638,-0.25,0.5,34.67672102801877,104.1371855313255,99.29049858133718,34.88731897305783,272.9917241137393,138.81390655934428,134.177817554395,0.17518010592359393,0.0,0.125,0.25,1.5,-0.5,-0.25,-0.75,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.6610597042529665,REVIEW,0.7072918967248155,PASS,1.5154911731835634,PASS,0.8479722011529622,95.13593234024917,7.710865259027885,5.656854249492381,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,89,89,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-32.11913835671234,1.6469413020503187,-0.25,0.25,96.87248899256286,137.78560173083252,178.55661448371166,58.79531626133355,472.0100214684406,234.6580907233954,237.3519307450452,0.21243687352015053,0.0,0.0,0.25,0.25,-0.5,-0.25,0.25,0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.029439821941611,PASS,1.4357581612037067,PASS,1.157640426165014,PASS,0.47092843266769996,179.9981998674423,15.207038217578088,1.4142135623730951,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,90,90,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-22.419834943082765,-10.975120332677445,-3.25,-0.5,48.15437609357902,180.20172566736358,228.18783112906164,64.17552019544218,520.7194530854464,228.35610176094258,292.3633513245038,0.1795935229842496,0.5,0.5,3.6125,1.75,-3.8625,-0.25,-1.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.898372617358919,PASS,4.349312637437311,PASS,1.358050746964595,PASS,1.0429397681490498,199.98100523218184,16.209285705867607,0.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,91,91,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-26.25566061265679,-5.355582421513681,-3.25,-0.5,31.465487940247815,165.0318179884415,227.21322073401365,58.97726359620732,482.68779025891024,196.49730592868931,286.19048433022095,0.2050520993767806,0.125,0.0,1.0,1.5,-3.5,-2.5,-0.5,1.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.8490293085205307,REVIEW,11.372795453026344,PASS,1.5649236377796543,PASS,0.34884388948489725,228.80049516086262,15.945160353119471,1.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,92,92,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-12.122902736967088,11.574871106151821,-3.0,0.75,16.912000666231716,111.6112273537078,104.13625087083912,34.26528963236707,266.92476852314576,128.52322801993952,138.4015405032062,0.22783966958533347,0.0,0.125,0.25,1.43125,-3.25,-3.0,-0.5,0.9312499999999999,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.322921137473443,REVIEW,9.47324044107975,PASS,0.9663966952162696,PASS,0.766336272902554,108.3725258436478,9.70526476464633,2.23606797749979,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,93,93,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-30.46908423567023,13.368738855034954,-0.5,0.25,88.98014593053047,173.29965214830423,198.67345723487384,69.76039424536637,530.7136495590748,262.2797980788347,268.4338514802402,0.17580330626021962,0.125,0.375,0.25,1.0,-0.5,-0.25,0.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.4347236097678693,PASS,1.5282544876443322,PASS,1.8349989021838027,PASS,1.0487901066413614,186.96735786676473,14.680476137067911,2.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,94,94,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-25.13349356522601,-4.676006840913437,-0.25,1.25,110.23283694781344,173.81134652707993,227.42648818521937,75.08605321926906,586.5567248793818,284.0441834748934,302.51254140448845,0.17460244685499235,0.0,0.0,0.5,1.25,-0.75,-0.25,0.75,2.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.97300565763039,PASS,1.1776017685456246,PASS,1.787133554403145,PASS,0.801245142776713,227.75946686833615,15.485009587879604,2.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,95,95,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-42.46234813117319,1.0597532937175091,-0.75,0.25,33.473401206464345,76.74595134919568,118.71531634639226,40.38935686493777,269.32402576699,110.21935255566002,159.10467321133,0.3128363564649567,0.0,0.125,1.5,0.5,-2.0,-0.5,0.25,0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.1871231123100254,PASS,1.209442517936888,PASS,2.3048679608862126,STOP,0.6340092520343782,136.0297859031155,14.63286910986233,2.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,96,96,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-1.8364932202029287,3.0573826904533457,-2.0,0.25,17.75247821125187,66.58843114016867,98.9172559122214,32.17449079858438,215.43265606222633,84.34090935142054,131.09174671080578,0.3879957260926516,0.0,0.375,3.5,0.75,-4.25,-0.75,-0.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,0.3326510225835637,PASS,1.353240331781611,PASS,1.9759949803234316,REVIEW,0.7307139308928101,100.20103034348547,13.461965546264782,1.4142135623730951,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,97,97,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-13.719334574988933,21.688960514873436,-0.75,-1.5,96.04353291118831,152.62905740947497,192.94121561264154,68.8749443718635,510.4887503051683,248.6725903206633,261.816159984505,0.15474906898797222,0.0,0.0,0.6125,0.75,-1.1125,-0.5,-1.5,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.933180408699299,PASS,2.95247600124435,PASS,0.42241865073181634,PASS,0.9977644169422109,170.55381190000273,12.841593153617792,2.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,98,98,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-29.295862839153383,28.800373577860768,-0.75,-1.5,26.471554054832545,36.63965372151894,58.13254236514189,51.45550165105472,172.6992517925481,63.111207776351485,109.5880440161966,0.2317695049563363,0.0,0.25,0.5,0.75,-0.75,-0.25,-1.5,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,12.652446967333928,PASS,0.9691435961763444,PASS,0.5102353114791843,PASS,0.5819187749670078,38.257555560534534,6.237570108448207,3.905124837953327,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,99,99,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-18.57866425295623,-9.115869183889385,-0.25,0.5,4.367356094576875,4.564722165846308,19.771555009039865,25.30871244651926,54.012345715982306,8.932078260423182,45.080267455559124,0.19179533215554234,0.0,0.125,1.0,0.75,-0.75,0.25,0.25,1.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,5.9640167476983565,PASS,0.4078916645905514,PASS,0.9710868000939618,PASS,0.6244925691572571,6.240594324672218,3.4431380656035073,2.0615528128088303,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,100,100,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-8.329261979836472,-26.90024897414986,-8.0,-27.0,1.0925930554581889,1.048351118771266,13.719611503981985,17.217725805149005,33.07828148336044,2.140944174229455,30.93733730913099,0.2596054018543832,0.0,0.125,0.9312500000000004,0.5,-8.75,-7.81875,-27.25,-26.75,12,False,False,False,False,domain_midpoint_fallback,STOP,axis-pair evidence below hard minimum; segmentation initializer unavailable,REVIEW,12.904450280675283,STOP,37.65449998125219,STOP,38.830561417522674,STOP,7.071067811865478,1.2161180938736058,1.8641527174732364,0.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,101,101,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-13.472480195945229,-11.535888927867,-0.25,-1.5,15.02991781633517,17.855112131428513,62.02181079133066,61.95309151216388,156.85993225125821,32.885029947763684,123.97490230349453,0.22076329055645538,0.0,0.0,0.93125,0.1812499999999999,-0.43125,0.5,-1.5,-1.31875,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.575911498589402,PASS,1.263034973445383,PASS,0.7175048217184108,PASS,0.6913734051888145,17.33607700036535,6.699234088977752,3.605551275463989,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,102,102,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-1.0445800580744817,5.190249513439271,1.5,-1.5,2.0992716182008397,6.325748794114196,49.136482543466876,47.349850382014345,104.91135333779626,8.425020412315035,96.48633292548122,0.20065599667702436,1.5,0.0,5.0874999999999995,0.4312499999999999,-2.8625,2.2249999999999996,-1.68125,-1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,15.601743166556425,STOP,1.4885794809902115,STOP,0.9139331462842574,REVIEW,0.2739796655493988,6.944319684881549,3.263839605602085,3.1622776601683795,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,103,103,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,11.612574330738237,11.25935008839128,-0.25,-0.5,11.414732125393353,13.910184318102521,67.2883651100758,75.14475273621734,167.75803428978904,25.324916443495873,142.43311784629316,0.18734178864621698,0.125,0.0,0.5,1.0,-0.75,-0.25,-1.5,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.607106463867764,REVIEW,0.2500727883717222,PASS,1.3799511891862168,PASS,0.7302720329803338,12.96960979149326,6.836311906314707,2.23606797749979,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,104,104,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,15.566109607106405,14.892356658251897,-0.25,-0.5,115.47241445061087,165.14890549303408,220.30397271913108,65.71746206242884,566.6427547252049,280.62131994364495,286.02143478155995,0.1811982993264086,0.125,0.0,0.25,1.0,-0.5,-0.25,-0.75,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.9914907790237564,PASS,2.1240483175684064,PASS,0.5086777199834264,PASS,0.33706577249886055,169.36817951063477,15.726965934833215,2.23606797749979,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,105,105,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,23.097021364457866,8.848974846153277,-0.5,-0.5,121.23108391726517,181.53552440604585,228.3369736243953,62.94969305388369,594.05327500159,302.766608323311,291.286666678279,0.18136251956581112,0.0,0.0,0.0,1.25,-0.5,-0.5,-0.5,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,1.1137461461067908,PASS,2.263646129847231,PASS,1.3750603353934172,PASS,0.8318120067626852,234.27568173951377,17.21395871597328,3.1622776601683795,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,106,106,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,25.15097623420938,-6.036356234824167,18.0,2.5,76.90595499177684,0.02331364077751709,84.75964023329664,12.21593391155538,173.90484277740637,76.92926863255435,96.97557414485202,0.1699179192216969,2.0,0.25,32.93125,0.5,-13.18125,19.75,2.25,2.75,12,True,False,False,False,fixed-domain_component,STOP,delete-one CI span above hard maximum; delete-one centre distribution is multimodal; delete-one CI span above review threshold; delete-one MAD above review threshold,PASS,30.523233772406712,STOP,21.455531570790473,STOP,30.14484443081257,STOP,1.1106076819374766,68.29237661889526,5.495495095622007,0.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,107,107,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,19.29189397757388,9.0485148638104,-0.25,-0.75,18.132965938707077,23.7008070859752,39.78295840371892,48.23128857852788,129.84802000692906,41.83377302468227,88.0142469822468,0.1724107088534329,0.0,0.0,0.0,0.3624999999999998,-0.25,-0.25,-0.75,-0.3875000000000002,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.612070864661909,REVIEW,0.24507411282001978,PASS,1.7742891684250852,PASS,0.6256359300512878,25.844603908466006,4.717655635287565,0.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,108,108,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,9.40018218993087,2.673857113077854,-0.75,-0.5,39.22074729957474,68.10325171943725,119.16939550005452,70.42920794636782,296.92260246543435,107.32399901901199,189.59860344642235,0.1891731149348773,0.0,0.5,1.5,1.75,-2.0,-0.5,-1.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.1143861232474253,PASS,0.8959399589485475,PASS,2.3070149055481597,PASS,0.2178248383716389,84.15134703983355,9.15552007552207,1.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,109,109,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-36.01177811152427,-13.490578217283387,-3.5,0.25,23.306911151902455,0.0,21.976164570250422,19.43595777642666,64.71903349857953,23.306911151902455,41.41212234667708,0.17040324198543544,0.0,0.125,0.9312499999999999,0.5,-4.25,-3.31875,-0.25,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,9.279247003467596,STOP,2.6328268643088473,STOP,1.220198775544324,STOP,0.8363057369756679,11.411441433860764,4.366723674273652,4.031128874149275,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,110,110,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-12.381238876765941,-9.219909446159358,-0.5,0.25,131.47523983455176,188.79510374519555,235.96513965933582,75.65627633773315,631.8917595768163,320.2703435797473,311.621415997069,0.16888475116153417,0.0,0.0,0.5,1.25,-0.75,-0.25,-0.25,1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.8829136222675995,PASS,1.4240066234322741,PASS,1.2369902704123403,PASS,0.5410148290698535,212.08423929673177,15.917817084695384,3.905124837953327,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,111,111,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-5.930677725779395,6.056094463250634,-1.5,0.25,108.83944704154919,179.37360390377415,218.151643899671,73.77105359662661,580.135748441621,288.21305094532335,291.9226974962976,0.1667997790843851,0.125,0.5,1.25,1.0,-1.5,-0.25,0.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.7858503942429504,PASS,1.7963306537400376,PASS,0.07011210307566977,PASS,0.8256004973432937,184.9478334060492,14.657313685811896,1.4142135623730951,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,112,112,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-25.141562650442914,24.0984684327665,-0.25,2.0,67.27780866267382,95.4407602226515,118.76855471728014,36.329957081053195,317.8170806836587,162.71856888532534,155.09851179833333,0.19478399019964812,0.0,0.0,0.725,0.75,-0.975,-0.25,1.25,2.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.1257878323753714,REVIEW,6.690888251738802,PASS,0.5386503782090609,PASS,0.36291627263705234,99.73774841653307,10.41384878109853,1.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,113,113,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-6.9435661062199,5.089876778953622,-2.0,-2.5,113.44330889757177,171.16808341157275,223.0099655395558,62.80089122284692,570.4222490715472,284.61139230914455,285.8108567624027,0.17097684784405734,0.0,0.0,0.0,1.75,-2.0,-2.0,-3.25,-1.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,0.3662451732430275,PASS,2.366324913369442,PASS,1.381811835167162,PASS,0.9850377724665744,184.7137539817849,15.330507415685044,1.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,114,114,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,14.206883774428354,16.657708309426802,-0.75,1.25,145.17136817473863,207.0765220760573,273.64650462044483,78.94186458806467,704.8362594593054,352.24789025079593,352.5883692085095,0.15613948227582017,0.0,0.0,0.5,1.75,-1.25,-0.75,0.25,2.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.580432699810741,PASS,1.281271491016993,PASS,1.5413184013206163,PASS,0.46652890588450363,255.0600466999659,17.215651139390857,3.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,115,115,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-40.27522374657259,-0.5226373757018423,-0.25,-0.5,118.55813747326137,168.75387502425477,233.08249496369245,61.073566130422414,581.4680735916311,287.31201249751615,294.1560610941149,0.17847299081362167,0.125,0.0,0.25,1.0,-0.5,-0.25,-0.75,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.340492151314066,PASS,2.3115353032281547,PASS,0.4572575054531861,PASS,0.5507926168906909,238.23094248552272,14.886557910881576,4.123105625617661,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,116,116,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-23.0696095202715,-0.27080380936836157,-0.5,0.25,104.44913990292505,139.84691359535108,180.2018302808749,65.95160505855868,490.44948883770974,244.29605349827614,246.1534353394336,0.20940740027349453,0.0,0.25,0.25,1.0,-0.75,-0.5,0.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,6.935539264038212,PASS,1.2764782271710307,PASS,1.4857859436418224,PASS,0.634675334045434,198.1377044841709,14.34902935960083,3.605551275463989,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,117,117,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,23.25707248694553,15.843062001712997,1.5,-0.75,3.3941920599482183,20.659413891942496,17.76832117479433,16.955917546048255,58.777844672733295,24.053605951890713,34.724238720842585,0.21760849909208832,0.0,0.25,3.25,1.43125,-0.75,2.5,-0.75,0.6812499999999999,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.403780984441975,STOP,2.042558811357682,STOP,0.3399098778411051,PASS,0.6616092327502691,17.14314645909625,4.411071486259889,4.0,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,118,118,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,6.130868854208329,-13.258078142418103,0.5,-1.25,41.57104726577356,43.76367906311101,92.7390553612174,0.0,178.07378169010195,85.33472632888457,92.7390553612174,0.16177027032644947,0.25,0.375,1.0,3.3375,-0.25,0.75,-2.5875,0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,20.975079905382234,STOP,34.9111161517211,STOP,36.94998468229447,STOP,29.70822354848706,31.74787048976839,3.5517566720756757,0.5,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,119,119,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,13.48392122005048,-8.122269072879648,-1.25,-0.5,74.35252913261425,138.76967153041176,201.36440486103936,56.40402086256884,470.89062638663415,213.122200663026,257.7684257236082,0.22300333571163947,0.25,0.0,0.75,0.75,-1.5,-0.75,-0.5,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.9658446243897325,PASS,1.949874410794445,PASS,0.7953514234905259,PASS,0.2929374641446441,193.62176485209105,16.128468186130895,3.1622776601683795,,
feasible_domain_multiband_block_consensus,3,zro2_120_formal,120,120,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-19.463546855003855,-11.421180830196217,0.75,0.5,117.27908539773712,135.6943226045752,185.42279695375294,76.4978601653107,514.894065121376,252.97340800231234,261.92065711906366,0.19866323811367181,0.625,0.0,1.5,0.6125,-0.75,0.75,-0.11249999999999999,0.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.9749953433872642,PASS,0.689291060383657,PASS,1.9486922218205738,PASS,0.935273924248462,219.8879871895519,14.474760219049324,3.5355339059327378,,
feasible_domain_multiband_block_consensus,3,zro2_60_pass,1,1,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-191.5313595693394,7.8815053393435095,-5.25,-0.5,0.41869136042691135,12.231834008083284,7.965907574292516,10.21417803119817,30.83061097400088,12.650525368510195,18.180085605490685,0.5285572238048033,0.0,0.0,1.0,1.68125,-5.25,-4.25,-1.5,0.1812499999999999,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.865513264766818,REVIEW,2.7092059003265763,PASS,1.4577379737113096,REVIEW,1.581138830084172,8.35923884663072,1.9429785171804557,4.123105625617661,398.78670010465726,False
feasible_domain_multiband_block_consensus,3,zro2_60_pass,1,2,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,207.25534053531783,1.9967925632939996,-25.25,1.25,9.269960387720054,131.0539888277719,163.6567096786781,44.25796065679249,348.23861955096254,140.32394921549195,207.9146703354706,0.2420713063864787,0.0,0.375,0.75,1.75,-25.25,-24.5,0.25,2.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,11.619660468780141,STOP,5.855688696323285,STOP,5.396758286230727,PASS,5.26337581785684,137.42765867593593,4.5924457006492245,2.5495097567963922,398.78670010465726,False
feasible_domain_multiband_block_consensus,3,zro2_60_pass,2,3,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-189.95318614396268,-0.5716110833276082,-6.0,2.0,11.580121857211502,74.41006508411799,91.53085030985234,23.900334979810403,201.42137223099223,85.99018694132948,115.43118528966275,0.5145312907971309,0.375,0.125,1.0,0.5,-6.25,-5.25,2.0,2.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,1.7548494279376041,REVIEW,11.17677324422535,PASS,1.2747548783981846,PASS,0.8003905296790913,82.7468627515738,7.9702672293884875,4.031128874149275,400.5312930508996,False
feasible_domain_multiband_block_consensus,3,zro2_60_pass,2,4,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,210.5781069069369,-4.003766616136102,-2.5,2.5,52.78689854897108,145.44455334629197,204.13188183943882,44.73776071692366,447.1010944516255,198.23145189526304,248.86964255636246,0.25766565863405716,0.0,0.125,1.0,0.6812499999999999,-3.5,-2.5,2.25,2.93125,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.0198065479941345,PASS,2.7751237592551785,PASS,0.7905694150420859,PASS,0.3535533905932764,144.0823002421755,8.550702824908756,3.5355339059327378,400.5312930508996,False
feasible_domain_multiband_block_consensus,3,zro2_60_pass,3,5,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-197.11825647185634,18.13122961236178,-0.25,2.0,28.840726870998566,48.85718265079077,70.37501296598748,18.011777072156608,166.08469955993343,77.69790952178934,88.38679003814408,0.5660981530493765,0.0,0.0,1.0,0.25,-0.75,0.25,2.0,2.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,0.5504462257488554,PASS,3.0237673042884503,PASS,1.4577379737113296,PASS,0.8385254915624109,71.42028794619327,7.846490248973509,2.692582403567252,397.4646572521558,False
feasible_domain_multiband_block_consensus,3,zro2_60_pass,3,6,slot_2,-0.4500000000025324,identity,110.0,252.43417599999992,-164.32563199999993,164.32563199999993,200.34640078029946,17.151873660216957,-8.0,1.25,6.376543118096535,44.35073090617426,58.35922401089008,21.367388819336576,130.45388685449745,50.7272740242708,79.72661283022666,0.5242275504089104,0.5,0.0,1.0,1.0,-8.0,-7.0,0.25,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.738359221577903,REVIEW,9.924353212302615,STOP,1.5206906325745673,PASS,0.707106781186554,54.26011118397587,5.603216326612591,3.0,397.4646572521558,False
feasible_domain_multiband_block_consensus,3,zro2_60_pass,4,7,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-202.9463300753283,14.910773506832086,-0.25,1.25,35.72304962997919,53.274656415227554,74.25574941492158,21.78021666392365,185.03367212405198,88.99770604520674,96.03596607884523,0.46520071536716967,0.0,0.0,0.18125000000000002,0.75,-0.43125,-0.25,0.75,1.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.052366487582909,PASS,2.5566423205915743,PASS,0.7071067811865782,PASS,0.2500000000000004,68.67883306102176,6.911350813348002,1.0,401.10442258508226,False
