registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,initializer_search_x_min_um,initializer_search_x_max_um,initializer_search_y_min_um,initializer_search_y_max_um,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,influence_u_mad_um,influence_v_mad_um,influence_u_ci_span_um,influence_v_ci_span_um,influence_u_q025_um,influence_u_q975_um,influence_v_q025_um,influence_v_q975_um,influence_replicates,u_multimodal,v_multimodal,local_search_boundary_hit,global_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v6_vs_v2_center_shift_um,qa_v3_status,qa_v6_vs_v3_center_shift_um,qa_v4_status,qa_v6_vs_v4_center_shift_um,qa_v5_status,qa_v6_vs_v5_center_shift_um,qa_v6_status,qa_v6_vs_v6_center_shift_um,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,paired_center_separation_um,slot_assignment_conflict
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,81,81,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-17.624784172114545,17.845186983518595,-0.5,1.0,139.28672026095242,203.86820621930488,254.80541313729063,81.1773822458745,679.1377218634225,343.1549264802573,335.9827953831651,0.17883065438778364,0.25,0.0,0.5,0.25,-1.0,-0.5,1.0,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.110610297585258,PASS,0.6698353660708892,PASS,1.913757185422227,PASS,1.0653108253812995,PASS,0.7905694150420969,262.63748966700837,17.948499047008497,3.2015621187164243,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,82,82,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-13.882261582174802,12.205890089537617,3.0,0.0,82.15755230401001,102.88368291678296,221.8146965234126,91.22148886395965,498.0774206081652,185.04123522079297,313.03618538737226,0.16971051047657346,1.625,0.125,4.5,0.9312499999999999,-1.5,3.0,-0.5,0.4312499999999999,12,True,False,False,False,fixed-domain_component,STOP,delete-one centre distribution is multimodal; delete-one MAD above review threshold,REVIEW,4.152283316662666,PASS,4.923215994527232,PASS,3.613899181698729,PASS,3.9565249993875558,PASS,4.2573465914816,177.22890538487255,15.514532674846201,3.905124837953327,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,83,83,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-4.259031831034037,16.53175653165446,0.0,1.0,142.14625003162075,207.11118867735166,254.22670727155608,87.45116595482632,690.9353119353548,349.2574387089724,341.6778732263824,0.1618779403619037,0.125,0.0,0.5,0.25,-0.5,0.0,0.75,1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.313004295836606,PASS,0.9554604311313303,PASS,1.6880339207524897,PASS,1.1629988006524783,PASS,0.7905694150420939,221.64982118378745,16.011078290474863,4.272001872658765,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,84,84,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-42.00941274415058,11.32406112342925,0.0,0.75,124.12711152291423,190.16706476029532,240.55030343353883,74.21676087120544,629.0612405879538,314.29417628320954,314.7670643047443,0.18319578586775329,0.125,0.0,1.0,0.5,-1.0,0.0,0.75,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,4.482776801036637,PASS,1.169131896230267,PASS,1.4113475560315039,PASS,0.9932258911857641,PASS,0.5590169943749457,183.92473553948017,16.875783550317845,2.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,85,85,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,4.956166486325179,0.1965549800069173,1.75,-7.5,62.82880545417903,93.84676420915176,6.759066203087799,19.200295119932207,182.6349309863508,156.6755696633308,25.959361323020005,0.1684792774630576,0.5,0.0,2.75,0.5,-0.5,2.25,-8.0,-7.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,12.521724158343932,REVIEW,0.423645776194651,PASS,8.567974332237746,PASS,7.447365549628142,PASS,7.814249804043892,102.10258795983663,7.9106536416750135,4.123105625617661,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,86,86,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,6.58446459483283,13.816967070229317,-0.75,0.0,17.146491162296066,18.238405868402634,26.72532930300524,24.26124252199915,86.37146885570309,35.384897030698696,50.98657182500439,0.17143071808315344,0.25,0.125,0.5,1.25,-0.75,-0.25,-1.0,0.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.593793976893421,STOP,1.1254657250906397,PASS,2.8787939265614098,PASS,1.606514466627876,PASS,1.4577379737113254,27.06223556967186,4.24550360292902,3.8078865529319543,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,87,87,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-14.40353998808733,-0.4011538529601999,-1.0,0.25,28.75766089805932,80.65054697109665,181.54759914588314,67.66216631680871,358.6179733318478,109.40820786915597,249.20976546269185,0.19994524588999055,0.0,0.0,0.5,0.25,-1.0,-0.5,0.0,0.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.996815772989837,REVIEW,0.6965799444440077,PASS,3.374205912577438,STOP,3.126940131766214,PASS,4.250000000000002,168.71722455028134,12.377274488536692,1.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,88,88,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-8.151314525483308,10.18993091235878,2.0,-0.5,34.155176061726806,91.14119097468716,86.47505784042085,39.92500334867503,251.69642822550986,125.29636703641397,126.40006118909588,0.17518010592359393,1.625,0.25,3.93125,1.25,-1.75,2.18125,-1.25,0.0,12,True,False,False,False,fixed-domain_component,STOP,delete-one centre distribution is multimodal; delete-one MAD above review threshold,REVIEW,6.11189027005702,REVIEW,3.160626951194384,PASS,2.58945586745989,PASS,1.6591036879753305,PASS,2.462214450449027,95.13593234024917,7.710865259027885,5.656854249492381,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,89,89,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-32.86297388354003,2.156066737507013,-1.0,0.75,97.4595471850885,132.91244623621412,178.21273265613814,57.8248283552214,466.40955443266216,230.37199342130262,236.03756101135954,0.21243687352015053,0.0,0.0,0.5,0.5,-1.0,-0.5,0.75,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,0.15168847861621304,PASS,0.9155511113383995,PASS,2.0207644899612016,PASS,1.1576404261650106,PASS,0.9013878188659932,179.9981998674423,15.207038217578088,1.4142135623730951,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,90,90,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-18.410970713814493,-10.27404430877327,0.75,0.25,89.87546007909646,91.79732249386893,217.85936375153904,68.53176867836706,468.06391500287145,181.6727825729654,286.39113242990607,0.1795935229842496,0.125,0.25,0.68125,0.5,0.56875,1.25,0.25,0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.042057399559785,PASS,0.8943613933790225,PASS,3.710316406074266,PASS,3.083807607786116,PASS,4.069705149024926,199.98100523218184,16.209285705867607,0.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,91,91,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-15.244264545556533,-4.4900440610414325,7.75,0.5,24.606798452672294,0.34897410868877354,219.46158482097763,60.391032891812586,304.8083902741513,24.955772561361066,279.8526177127902,0.2050520993767806,0.125,0.25,1.5437499999999993,0.5,6.75,8.29375,0.5,1.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,9.176457706836025,REVIEW,1.087044963291442,PASS,9.658628347601264,PASS,11.312020492566134,PASS,11.045361017187261,228.80049516086262,15.945160353119471,1.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,92,92,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-6.47106786810182,3.5052203940652866,2.75,-7.25,26.15353201079984,7.702373396731969,5.854602196722738,26.469582537194672,66.18009014144923,33.85590540753181,32.32418473391741,0.22783966958533347,0.125,0.25,1.25,1.0,2.0,3.25,-7.75,-6.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,8.739960177240635,REVIEW,0.71318918927685,PASS,10.576396521051983,PASS,9.090572703694843,PASS,9.852030247619016,108.3725258436478,9.70526476464633,2.23606797749979,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,93,93,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-30.959884169873988,14.124791382697936,-1.0,1.0,96.27036982534882,160.09528666999535,192.66700013138143,72.13632295971374,521.1689795864394,256.3656564953442,264.8033230910952,0.17580330626021962,0.0,0.25,0.75,1.0,-1.25,-0.5,0.5,1.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.6507679894382303,PASS,0.8351804368433432,PASS,2.573282199401349,PASS,1.7970868077332502,PASS,0.9013878188659954,186.96735786676473,14.680476137067911,2.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,94,94,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-25.383474907641126,-4.6729525907046146,-0.5,1.25,108.26691524902051,174.13964177982092,227.42648818521937,75.08605321926906,584.91909843333,282.40655702884146,302.51254140448845,0.17460244685499235,0.0,0.0,0.5,0.5,-1.0,-0.5,1.25,1.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,5.206724221514529,PASS,1.076917788368885,PASS,1.990834344165595,PASS,0.9869492507008184,PASS,0.25000000000000205,227.75946686833615,15.485009587879604,2.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,95,95,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-42.20625828834042,1.556661728338912,-0.5,0.75,36.28434366978183,70.10548701056948,117.06788559267451,39.65042446542089,263.1081407384467,106.38983068035131,156.7183100580954,0.3128363564649567,0.0,0.0,0.25,0.25,-0.5,-0.25,0.5,0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.326778643165029,PASS,0.7062854183928846,PASS,2.6939112058073698,STOP,0.9535245142731859,PASS,0.5590169943749501,136.0297859031155,14.63286910986233,2.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,96,96,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-0.8457306011689458,2.295221662372716,-1.0,-0.5,26.869276245150182,53.31419016739713,99.69945702583829,32.4491535559518,212.3320769943374,80.18346641254732,132.14861058179008,0.3879957260926516,0.125,0.0,0.5,0.5,-1.0,-0.5,-0.5,0.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.0772103024434143,PASS,1.3401395669064107,PASS,2.8766745607034125,REVIEW,0.6361157243266323,PASS,1.2499999999999998,100.20103034348547,13.461965546264782,1.4142135623730951,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,97,97,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-13.447973481112061,23.435775661570403,-0.5,0.25,98.14749669325005,150.3694219824768,169.7459992975504,74.82479518230289,493.08771315558016,248.51691867572686,244.5707944798533,0.15474906898797222,0.0,0.25,0.5,0.75,-1.0,-0.5,0.0,0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.193425619164741,PASS,1.2276541894770223,PASS,2.0487529854746493,PASS,0.7996781294503634,PASS,1.7677669529663687,170.55381190000273,12.841593153617792,2.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,98,98,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-29.042827246529452,29.047300670067056,-0.5,-1.25,27.345518092990687,35.56159383652668,56.02985557221285,51.618319590773204,170.55528709250342,62.90711192951737,107.64817516298606,0.2317695049563363,0.0,0.0,0.25,0.8625,-0.5,-0.25,-1.6125,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,12.96088681521253,PASS,0.7264797333481536,PASS,0.8568801611392176,PASS,0.250065987556935,PASS,0.3535533905932691,38.257555560534534,6.237570108448207,3.905124837953327,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,99,99,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-18.828645595371345,-9.112814933680562,-0.5,0.5,4.275925021804614,4.574344992922191,19.771555009039865,25.30871244651926,53.93053747028593,8.850270014726805,45.080267455559124,0.19179533215554234,0.25,0.5,1.5437499999999997,1.8624999999999998,-1.25,0.29374999999999973,-0.5,1.3624999999999998,12,False,False,False,False,fixed-domain_component,PASS,,PASS,5.952530739724792,PASS,0.18595931197390958,PASS,0.8490017381629699,PASS,0.5410964304258954,PASS,0.25000000000000205,6.240594324672218,3.4431380656035073,2.0615528128088303,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,100,100,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-9.082260257290633,-27.141067565938503,-8.75,-27.25,1.1851674389163784,1.0773937338521051,14.417224241480389,16.223473632616255,32.90325904686513,2.262561172768484,30.640697874096645,0.2596054018543832,0.0,0.0,0.75,0.8625000000000007,-9.25,-8.5,-27.75,-26.8875,12,False,False,False,False,domain_midpoint_fallback,STOP,axis-pair evidence below hard minimum; segmentation initializer unavailable,REVIEW,13.185558161756813,STOP,37.865291790057455,STOP,39.039243076678616,STOP,7.254309064273455,STOP,0.7905694150420935,1.2161180938736058,1.8641527174732364,0.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,101,101,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-13.219444603321293,-11.288961835660709,0.0,-1.25,14.503210931505862,17.963289284789848,61.32411196694019,61.43260880038867,155.22322098362457,32.466500216295714,122.75672076732886,0.22076329055645538,0.0,0.0,0.25,0.6812499999999999,0.0,0.25,-1.68125,-1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,5.470416899803873,PASS,1.1013487222517087,PASS,0.5257269088724541,PASS,0.33848603948433914,PASS,0.3535533905932742,17.33607700036535,6.699234088977752,3.605551275463989,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,102,102,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-2.5383596121475134,5.7085376995224335,0.0,-1.0,4.460805992583796,3.3854679908763927,45.353384812009494,47.33037807775783,100.53003687322752,7.846273983460189,92.68376288976732,0.20065599667702436,0.125,0.125,0.5,0.8624999999999998,-0.25,0.25,-1.25,-0.3875000000000002,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,14.37771684488594,STOP,0.522856995408881,STOP,2.49462776167889,REVIEW,1.4010562910163702,PASS,1.5811388300841898,6.944319684881549,3.263839605602085,3.1622776601683795,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,103,103,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,11.856447172735706,10.756333153352232,0.0,-1.0,11.608727312064708,13.560670726321739,70.8529257231969,72.07338150637727,168.09570526796062,25.169398038386447,142.92630722957418,0.18734178864621698,0.125,0.125,0.5,0.79375,0.0,0.5,-1.79375,-1.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.222555402738396,REVIEW,0.7942780343454969,PASS,1.3414239803179355,PASS,0.5508631886310674,PASS,0.5590169943749472,12.96960979149326,6.836311906314707,2.23606797749979,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,104,104,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,15.331399515735406,16.145317620536286,-0.5,0.75,113.22414760647486,166.65823911813825,200.80744014158648,69.68325928706231,550.373086153262,279.8823867246131,270.4906994286488,0.1811982993264086,0.0,0.0,0.25,0.75,-0.5,-0.25,0.0,0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,3.071263110599313,PASS,0.8590036201904485,PASS,1.7520276591440893,PASS,0.9614890694067372,PASS,1.2747548783981981,169.36817951063477,15.726965934833215,2.23606797749979,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,105,105,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,23.115346865710805,10.348862900643955,-0.5,1.0,121.23108391726517,181.53552440604585,205.08172221291613,70.2869331231795,578.1352636594066,302.766608323311,275.3686553360956,0.18136251956581112,0.25,0.125,0.5,0.5,-1.0,-0.5,1.0,1.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,1.6679413305411532,PASS,0.7658870386645225,PASS,2.040439059571016,PASS,0.8452880245486517,PASS,1.5,234.27568173951377,17.21395871597328,3.1622776601683795,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,106,106,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,9.338012407671991,-11.0935466623857,2.25,-2.75,2.2846463286162946,0.06140509387442182,10.864805106903791,18.29074257097111,31.501599100365617,2.3460514224907163,29.1555476778749,0.1699179192216969,0.125,0.0,1.1125,0.75,1.8875,3.0,-2.75,-2.0,12,False,False,False,False,fixed-domain_component,STOP,axis-pair evidence below hard minimum,PASS,15.039307224407262,STOP,4.97826237336026,STOP,15.183566461488613,STOP,15.550321352169187,STOP,16.60195771588399,68.29237661889526,5.495495095622007,0.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,107,107,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,18.791931292743655,9.054623364228046,-0.75,-0.75,19.08341219694666,20.94887502575463,39.78295840371892,48.23128857852788,128.0465342049481,40.03228722270129,88.0142469822468,0.1724107088534329,0.0,0.125,2.04375,0.25,-1.1125,0.9312499999999999,-0.75,-0.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.704900810462975,REVIEW,0.3166723580687921,PASS,2.2729078835907135,PASS,1.0767676216665185,PASS,0.5000000000000006,25.844603908466006,4.717655635287565,0.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,108,108,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,9.894036374343452,2.167785927829983,-0.25,-1.0,47.87432792886219,53.81326456320482,119.01528816532644,67.79018074045963,288.4930613978531,101.68759249206701,186.80546890578609,0.1891731149348773,0.125,0.0,1.5,1.0437500000000002,-0.5,1.0,-2.04375,-1.0,12,False,False,False,False,fixed-domain_component,PASS,,PASS,2.6761063253271336,PASS,1.3518266718062264,PASS,2.8724973543729098,PASS,0.7754811001369433,PASS,0.7071067811865487,84.15134703983355,9.15552007552207,1.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,109,109,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-33.77416303062354,-14.517991838823242,-1.25,-0.75,8.603030999312141,2.3512956761256496,19.49608237627612,21.041073219435617,51.49148227114953,10.954326675437791,40.53715559571174,0.17040324198543544,0.125,0.25,10.25,1.18125,-11.5,-1.25,-1.0,0.1812499999999999,12,True,False,False,False,fixed-domain_component,STOP,delete-one centre distribution is multimodal; delete-one CI span above review threshold,REVIEW,10.094703060624722,STOP,4.864326079435384,STOP,3.4819020486257974,STOP,2.7989576827960567,PASS,2.4622144504490318,11.411441433860764,4.366723674273652,4.031128874149275,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,110,110,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-12.375130376348297,-8.719946761329133,-0.5,0.75,131.47523983455176,188.79510374519555,228.68231196122957,75.59961875852665,624.5522742995036,320.2703435797473,304.28193071975625,0.16888475116153417,0.0,0.25,0.5,0.5,-1.0,-0.5,0.75,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.7501414686556176,PASS,0.9255388322082327,PASS,1.5959109457498055,PASS,0.8997132114972688,PASS,0.4999999999999988,212.08423929673177,15.917817084695384,3.905124837953327,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,111,111,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-5.671533632737813,6.80298424028715,-1.25,1.0,111.57562863178727,177.13504547161207,214.96330634386894,74.96812583808159,578.6421062853499,288.71067410339936,289.9314321819505,0.1667997790843851,0.25,0.25,0.5,0.5,-1.5,-1.0,1.0,1.5,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.0537648204607841,PASS,1.0681470129976824,PASS,0.7368664222944066,PASS,0.3964499949814094,PASS,0.7905694150420947,184.9478334060492,14.657313685811896,1.4142135623730951,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,112,112,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-25.967862932908822,17.858097623015148,-1.0,-4.25,70.20715475731033,89.89113675269552,7.892887377360205,38.6427056390298,206.63388452639586,160.09829151000585,46.53559301639,0.19478399019964812,0.25,0.125,0.9312499999999999,0.5,-1.43125,-0.5,-4.75,-4.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,6.433030639477993,REVIEW,0.5252188722993788,PASS,6.011497654820216,PASS,5.935458537038985,PASS,6.294839156007083,99.73774841653307,10.41384878109853,1.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,113,113,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-6.675259262551852,6.586710583235476,-1.75,-1.0,114.11572367477483,169.06925412648093,194.14271570641844,67.40778305199744,544.7354765596716,283.18497780125574,261.55049875841587,0.17097684784405734,0.0,0.0,0.3624999999999998,0.75,-1.75,-1.3875000000000002,-1.5,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,PASS,1.164036382860215,PASS,0.9508460230309843,PASS,2.3260586208107754,PASS,0.9856186751609365,PASS,1.5206906325745544,184.7137539817849,15.330507415685044,1.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,114,114,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,13.963010932430887,17.160725244465848,-1.0,1.75,146.83805483522463,204.05384978326788,262.078633721477,79.0993136967275,692.0698520366971,350.8919046184925,341.1779474182045,0.15613948227582017,0.0,0.0,0.0,0.5,-1.0,-1.0,1.75,2.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,4.038994668872647,PASS,0.7397362862807689,PASS,2.099795716453891,PASS,1.0005642691073697,PASS,0.5590169943749449,255.0600466999659,17.215651139390857,3.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,115,115,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-40.256898245319654,0.9772506787888348,-0.25,1.0,118.55813747326137,168.75387502425477,207.96090015464225,67.14635214752829,562.4192647996867,287.31201249751615,275.10725230217054,0.17847299081362167,0.0,0.125,0.25,0.75,-0.5,-0.25,0.75,1.5,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,8.472970124304423,PASS,0.8581523121272728,PASS,1.9059158527507467,PASS,1.049668194380792,PASS,1.5,238.23094248552272,14.886557910881576,4.123105625617661,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,116,116,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-23.063501019853852,0.2291588754618642,-0.5,0.75,104.44913990292505,139.84691359535108,179.9639346930235,64.98481179650827,489.24479998780794,244.29605349827614,244.94874648953177,0.20940740027349453,0.0,0.0,0.5,0.5,-1.0,-0.5,0.75,1.25,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,7.271465432349909,PASS,0.7778721162611475,PASS,1.5903087075117956,PASS,0.6887196051441415,PASS,0.5,198.1377044841709,14.34902935960083,3.605551275463989,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,117,117,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,21.01640315583598,16.62049428083774,-0.75,0.0,13.342522759013196,9.013052909055551,18.429558402439255,16.132673690758732,56.91780776126674,22.355575668068745,34.56223209319799,0.21760849909208832,0.125,0.0,1.2249999999999996,0.5,-1.0,0.22499999999999964,-0.5,0.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.8781451866373917,STOP,0.5484975030109716,STOP,2.229280603296279,PASS,1.9472750345134764,PASS,2.371708245126284,17.14314645909625,4.411071486259889,4.0,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,118,118,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,5.155377486218461,-11.24601040226191,-0.5,0.75,43.78773465658367,42.74401182739805,76.08997581461287,0.44612947431460304,163.0678517729092,86.53174648398172,76.53610528892747,0.16177027032644947,0.0,0.25,1.25,0.5,-0.5,0.75,0.75,1.25,12,False,False,False,False,fixed-domain_component,PASS,,PASS,22.8547071013521,STOP,36.91616144389004,STOP,38.964075720611845,STOP,31.701362354742077,PASS,2.23606797749979,31.74787048976839,3.5517566720756757,0.5,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,119,119,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,14.24608224813111,-7.131506453845665,-0.5,0.5,80.8115161941287,130.2656857577985,194.71727823695787,58.521971977753324,464.31645216663844,211.0772019519272,253.2392502147112,0.22300333571163947,0.0,0.0,0.5,0.5,-0.5,0.0,0.5,1.0,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.8960918238545097,PASS,0.8752031472232957,PASS,1.6114005795442936,PASS,1.1936667452881373,PASS,1.2500000000000004,193.62176485209105,16.128468186130895,3.1622776601683795,,
feasible_domain_independent_side_constrained_consensus,3,zro2_120_formal,120,120,single,-0.7000000000025182,identity,-237.43417599999992,237.43417599999992,-149.32563199999993,149.32563199999993,-19.966563790042905,-11.665053672193686,0.25,0.25,113.30115372204797,147.64189844381332,177.89410851706114,78.12801082701392,516.9651715099363,260.9430521658613,256.02211934407507,0.19866323811367181,0.125,0.125,0.6124999999999998,1.25,0.0,0.6124999999999998,-0.5,0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,2.41609263778586,PASS,0.2287630862210947,PASS,1.6024274915808125,PASS,0.38093280742027424,PASS,0.5590169943749489,219.8879871895519,14.474760219049324,3.5355339059327378,,
feasible_domain_independent_side_constrained_consensus,3,zro2_60_pass,1,1,slot_1,-0.4500000000025324,identity,-252.43417599999992,-110.0,-164.32563199999993,164.32563199999993,-186.78543302097106,7.344214731299525,-0.5,-1.0,1.8549336812949355,5.754478801421312,8.913537643816724,8.793604823196834,25.316554949729806,7.609412482716248,17.707142467013558,0.5285572238048033,0.875,0.125,2.0,1.0,-1.5,0.5,-1.75,-0.75,12,False,False,False,False,fixed-domain_component,PASS,,REVIEW,3.543876192595014,REVIEW,2.259501078065903,PASS,4.069705149024933,REVIEW,3.4003676271838534,PASS,4.776243293635674,8.35923884663072,1.9429785171804557,4.123105625617661,422.04972734645395,False
